ASV	Kingdom	Phylum	Class	Order	Family	Genus	gillis_1_1.filt.fastq.gz	gillis_10_1.filt.fastq.gz	gillis_11_1.filt.fastq.gz	gillis_12_1.filt.fastq.gz	gillis_13_1.filt.fastq.gz	gillis_14_1.filt.fastq.gz	gillis_15_1.filt.fastq.gz	gillis_16_1.filt.fastq.gz	gillis_17_1.filt.fastq.gz	gillis_18_1.filt.fastq.gz	gillis_19_1.filt.fastq.gz	gillis_2_1.filt.fastq.gz	gillis_20_1.filt.fastq.gz	gillis_3_1.filt.fastq.gz	gillis_4_1.filt.fastq.gz	gillis_5_1.filt.fastq.gz	gillis_6_1.filt.fastq.gz	gillis_7_1.filt.fastq.gz	gillis_8_1.filt.fastq.gz	gillis_9_1.filt.fastq.gz
ASV3820	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV3821	Bacteria	Cyanobacteriota	Cyanophyceae	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV3822	Bacteria	Bacillota	Bacilli	Caryophanales	Sporolactobacillaceae	Sporolactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV3823	Bacteria	Verrucomicrobiota	Spartobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV3824	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV3825	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV3826	Bacteria	Actinomycetota	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ASV3827	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV3828	Bacteria	Acidobacteriota	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV3829	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV383	Bacteria	Acidobacteriota	NA	NA	NA	NA	0	38	0	0	37	0	23	0	0	0	0	0	33	13	0	19	0	0	0	0
ASV3830	Bacteria	Acidobacteriota	Acidobacteria_Gp25	Gp25	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV3831	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV3832	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV3833	Bacteria	Bacteroidota	Cytophagia	Cytophagales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV3834	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV3835	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV3836	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV3837	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV3838	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV3839	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV384	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	59	0	0
ASV3840	Bacteria	Acidobacteriota	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV3841	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Vulgatibacteraceae	Vulgatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV3842	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
ASV3843	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV3844	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV3845	Bacteria	Myxococcota	NA	Haliangiales	Kofleriaceae	Haliangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV3846	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV3847	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV3848	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV3849	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV385	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	96	0	0	0
ASV3850	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
ASV3851	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3852	Bacteria	Actinomycetota	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3853	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3854	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Urbifossiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3855	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3856	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3857	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3858	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3859	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV386	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	NA	0	0	0	0	0	0	0	0	0	0	0	0	77	0	47	0	0	37	0	0
ASV3860	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3861	Bacteria	Pseudomonadota	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3862	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
ASV3863	Bacteria	NA	NA	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3864	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3865	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3866	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3867	Bacteria	NA	NA	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3868	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3869	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV387	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0
ASV3870	Bacteria	Pseudomonadota	NA	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3871	Bacteria	NA	NA	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3872	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3873	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3874	Bacteria	NA	NA	NA	NA	NA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3875	Bacteria	NA	NA	NA	NA	NA	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3876	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ASV3877	Bacteria	Acidobacteriota	Acidobacteria_Gp18	Gp18	NA	NA	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
ASV3878	Bacteria	NA	NA	NA	NA	NA	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3879	Bacteria	NA	NA	NA	NA	NA	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV388	Bacteria	Acidobacteriota	Acidobacteria_Gp4	Gp4	NA	NA	24	14	0	0	0	0	0	0	0	58	0	35	0	0	0	0	0	0	0	29
ASV3880	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Polyangiaceae	Minicystis	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3881	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3882	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3883	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	NA	NA	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3884	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Spirosomaceae	Dyadobacter	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3885	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3886	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3887	Bacteria	Bacteroidota	NA	NA	NA	NA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ASV3888	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Zavarzinella	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3889	Bacteria	Acidobacteriota	Acidobacteria_Gp4	Gp4	NA	NA	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV389	Bacteria	Acidobacteriota	Acidobacteria_Gp4	Gp4	NA	NA	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
ASV3890	Bacteria	NA	NA	NA	NA	NA	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3891	Bacteria	NA	NA	NA	NA	NA	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3892	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Nitrolancea	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3893	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	NA	NA	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3894	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	NA	NA	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3895	Bacteria	NA	NA	NA	NA	NA	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3896	Bacteria	NA	NA	NA	NA	NA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
ASV3897	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3898	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3899	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV39	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	92	44	84	51	52	58	65	0	63	41	80	36	0	21	38	15	109	14	55	60
ASV390	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	0	19	0	13	0	0	17	0	13	15	0	0	0	22	13	0	26	0	20	0
ASV3900	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3901	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3902	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3903	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3904	Bacteria	Pseudomonadota	NA	NA	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3905	Bacteria	Acidobacteriota	Acidobacteria_Gp15	Gp15	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3906	Bacteria	Actinomycetota	Thermoleophilia	NA	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3907	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3908	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Ohtaekwangia	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3909	Bacteria	Chloroflexota	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV391	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	NA	NA	51	0	0	0	0	0	0	0	0	0	0	0	72	35	0	0	0	0	0	0
ASV3910	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3911	Bacteria	Bacteroidota	NA	NA	NA	NA	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ASV3912	Bacteria	Cyanobacteriota	NA	NA	NA	NA	2	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ASV3913	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	NA	NA	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3914	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3915	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	NA	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3916	Bacteria	Armatimonadota	Armatimonadetes_gp4	NA	NA	NA	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3917	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3918	Bacteria	Pseudomonadota	NA	NA	NA	NA	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3919	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV392	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	0	0	40	0	0	24	0	0	0	0	38	0	0	0	23	0	0	0	0	32
ASV3920	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3921	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3922	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3923	Bacteria	Chloroflexota	NA	NA	NA	NA	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3924	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3925	Bacteria	Bacteroidota	NA	NA	NA	NA	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3926	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3927	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3928	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3929	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Coxiellaceae	Coxiella	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV393	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsis	0	0	27	0	17	0	28	0	0	0	0	0	23	0	33	29	0	0	0	0
ASV3930	Bacteria	Pseudomonadota	Betaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3931	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3932	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Caulifigura	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3933	Bacteria	Verrucomicrobiota	Subdivision3	NA	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3934	Bacteria	Acidobacteriota	Acidobacteria_Gp4	Gp4	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3935	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3936	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3937	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3938	Bacteria	Acidobacteriota	Acidobacteria_Gp7	Gp7	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3939	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	Simkania	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV394	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	NA	0	0	0	28	0	0	0	28	0	0	0	0	13	0	20	21	0	27	0	20
ASV3940	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3941	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3942	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3943	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
ASV3944	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ASV3945	Bacteria	Actinomycetota	Actinobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ASV3946	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ASV3947	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ASV3948	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ASV3949	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
ASV395	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Pseudoneobacillus	20	0	0	0	23	0	0	0	8	0	45	0	0	32	16	0	0	0	0	13
ASV3950	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0
ASV3951	Bacteria	Pseudomonadota	Deltaproteobacteria	NA	NA	NA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV3952	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	NA	NA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV3953	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	NA	NA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV3954	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	NA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV3955	Bacteria	Cyanobacteriota	Cyanophyceae	NA	NA	NA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV3956	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV3957	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV3958	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV3959	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV396	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	NA	0	0	0	0	0	0	32	45	0	0	0	0	0	0	25	0	0	55	0	0
ASV3960	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ASV3961	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	NA	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ASV3962	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ASV3963	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ASV3964	Bacteria	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ASV3965	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ASV3966	Bacteria	Planctomycetota	Planctomycetia	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ASV3967	Bacteria	NA	NA	NA	NA	NA	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3968	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	NA	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3969	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	NA	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV397	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	80	0	0
ASV3970	Bacteria	NA	NA	NA	NA	NA	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3971	Bacteria	Pseudomonadota	Gammaproteobacteria	NA	NA	NA	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3972	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	NA	NA	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3973	Bacteria	Bacteroidota	NA	NA	NA	NA	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
